##Session
schema_name,tactile_recording_session
schema_version,1
session_id,20260713_151358_single_device_77d029
session_type,single_device
record_mode,single
device_id,device_001
device_alias,
port_name,
rows,12
cols,8
data_points,96
data_stage,processed_display
has_raw_adc,false
display_mode,adc
record_frequency,0.00
time_base,elapsed_seconds
columns_version,1
##Data
timestamp,elapsed,frame_index,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95
628328.017315,939.172000,47006,0,8,8,6,5,5,5,0,5,11,29,22,17,9,16,6,0,8,10,6,6,6,5,0,5,6,11,9,9,8,9,5,5,9,12,10,9,8,8,6,0,5,5,0,0,0,0,0,5,13,26,21,16,9,15,6,0,8,12,9,9,7,11,0,5,9,15,16,11,9,13,6,0,10,22,20,18,10,16,5,0,11,16,14,13,10,13,5,0,13,23,20,17,10,16,6
628328.069595,939.224000,47007,0,7,8,7,0,0,5,0,5,13,29,21,17,9,16,6,5,8,9,6,6,5,6,0,5,8,10,10,8,6,8,0,5,8,11,10,9,6,8,5,5,6,5,5,0,0,0,0,6,11,26,21,16,11,15,6,0,8,11,10,9,7,10,5,5,9,17,14,13,9,13,5,0,10,20,22,18,11,16,6,0,11,16,14,13,8,11,6,0,13,23,20,17,10,15,7
628328.069650,939.224000,47008,0,8,9,5,5,5,5,0,5,13,29,21,17,9,16,6,0,8,9,7,7,5,5,0,5,9,10,9,9,8,9,0,0,9,13,11,10,8,9,5,0,5,5,0,0,0,0,0,0,11,26,21,16,9,14,5,0,9,10,10,9,7,11,5,5,11,16,14,13,9,13,6,0,10,20,21,18,11,16,6,0,10,16,14,12,9,11,7,5,13,23,20,17,10,13,6
628328.115150,939.270000,47009,5,7,9,5,5,5,5,0,0,12,29,21,17,10,16,8,0,7,8,6,6,0,5,0,0,7,10,9,9,7,8,5,0,9,13,9,9,8,9,0,0,6,5,0,0,0,0,0,0,11,26,21,16,10,16,6,0,9,12,8,9,7,10,0,5,10,15,16,13,9,13,5,0,11,20,21,20,11,16,7,0,11,16,16,14,9,13,6,5,13,23,20,17,9,16,6
628328.115187,939.270000,47010,0,7,9,7,6,5,5,0,5,12,29,21,17,10,16,6,5,8,9,7,6,5,6,0,0,7,10,9,9,8,9,5,5,10,12,12,10,8,9,0,0,7,6,0,0,5,0,0,5,11,26,21,18,10,16,6,0,9,11,8,8,7,12,7,0,9,15,14,11,8,13,5,0,11,22,21,18,11,16,6,0,10,16,16,14,8,12,5,0,12,23,20,17,10,16,6
628328.115199,939.271000,47011,5,8,8,7,5,0,5,0,5,12,29,21,17,9,16,5,0,8,9,8,6,5,7,0,5,8,11,10,8,8,9,6,5,9,12,11,10,8,9,5,0,6,5,0,0,0,0,0,6,13,26,21,18,11,15,7,0,10,11,9,9,7,10,5,0,11,15,14,13,8,13,6,0,11,21,21,20,11,16,6,0,11,16,14,14,10,12,6,5,11,24,20,19,11,16,5
628328.162603,939.317000,47012,0,8,9,6,6,0,5,0,5,12,29,22,17,10,16,6,0,8,10,7,6,5,6,0,5,8,11,9,8,8,8,5,0,9,12,10,10,8,10,5,0,6,5,0,0,0,0,0,5,13,26,21,17,9,15,5,0,9,11,9,9,7,10,5,5,9,14,14,13,9,13,6,5,11,22,21,20,11,16,7,0,10,16,14,14,9,12,6,0,13,24,20,18,10,14,6
628328.162630,939.317000,47013,0,8,8,8,6,5,8,0,5,12,29,22,17,9,15,7,0,8,9,7,8,5,5,0,6,8,10,9,9,7,9,5,0,9,12,10,9,8,10,5,0,6,5,0,0,0,0,0,5,11,26,21,16,9,15,8,5,9,11,10,9,8,12,7,5,10,14,14,11,9,13,8,0,13,22,21,20,10,16,6,0,11,16,14,13,9,12,5,5,13,24,20,17,11,14,6
628328.211269,939.365000,47014,0,8,10,8,6,0,6,5,5,12,29,22,17,10,15,6,0,8,9,5,8,6,6,0,5,7,10,9,7,7,8,5,0,9,12,11,10,9,10,5,5,6,5,0,0,0,0,0,5,13,26,21,18,10,14,8,0,10,11,8,9,8,10,6,5,10,14,13,13,9,13,6,5,11,21,21,18,12,16,6,0,10,16,16,13,9,12,7,5,12,23,20,17,10,14,6
628328.211298,939.366000,47015,0,6,8,6,5,0,6,0,5,12,30,22,16,10,15,7,0,9,9,8,6,5,5,0,0,8,11,10,9,7,9,5,5,8,12,10,10,8,9,5,5,5,6,0,0,0,0,0,5,13,26,21,17,9,14,7,5,9,11,9,9,8,11,5,0,9,16,15,12,9,13,5,0,11,21,21,18,10,16,6,0,10,16,14,13,8,12,7,0,12,23,20,17,11,16,6
628328.211309,939.366000,47016,0,8,9,7,5,5,5,0,0,12,30,22,18,10,15,5,0,9,10,7,6,0,7,5,5,7,11,9,9,7,8,5,5,9,11,10,9,8,10,5,0,6,5,0,0,0,0,0,0,13,27,21,17,10,16,6,5,9,11,8,9,7,10,5,0,10,16,14,12,8,12,5,0,11,21,21,18,10,18,6,0,11,16,13,13,9,12,6,5,12,23,19,17,10,16,6
628328.257763,939.412000,47017,0,7,7,6,6,0,5,0,0,14,29,21,18,9,15,6,0,8,9,6,8,0,6,0,5,8,10,10,8,8,8,5,0,7,11,10,9,7,8,5,0,7,6,5,0,0,0,0,5,12,27,21,17,11,14,6,0,9,11,9,9,7,10,5,0,9,15,14,12,9,12,5,0,11,20,21,17,10,16,5,0,9,16,16,13,9,12,5,0,12,23,19,17,9,15,5
628328.257789,939.413000,47018,5,8,9,6,6,0,5,0,5,12,29,21,18,9,15,5,5,9,9,7,8,5,7,0,0,8,12,9,9,9,9,5,0,9,11,11,9,8,9,5,0,5,6,0,0,0,0,0,5,12,27,21,17,9,14,8,0,8,11,8,9,8,11,6,5,9,15,14,12,9,12,0,0,11,20,21,17,10,16,6,0,10,16,13,13,9,12,5,0,12,23,22,17,10,15,5
628328.304511,939.459000,47019,0,7,8,5,5,0,5,0,0,12,29,22,17,9,15,7,0,8,9,7,5,5,5,0,0,8,11,9,8,6,9,0,5,8,13,11,9,7,8,5,0,6,0,0,0,0,0,0,6,12,26,21,17,10,14,6,0,8,11,9,9,8,10,6,0,10,15,14,12,9,12,5,0,11,20,21,17,11,16,5,0,10,16,13,13,9,12,5,5,12,23,20,17,10,14,6
628328.304558,939.459000,47020,0,7,8,7,6,0,5,0,5,11,29,22,17,9,15,6,0,8,9,6,6,5,6,0,0,8,11,10,8,8,9,0,0,9,13,10,10,7,10,5,0,5,5,0,0,0,0,0,0,12,26,21,17,10,14,6,5,9,11,9,9,8,10,5,0,10,15,14,12,8,12,5,0,11,20,21,19,11,16,5,0,10,16,13,13,9,11,5,5,12,23,20,17,10,14,6
628328.354257,939.508000,47021,0,8,8,6,0,5,5,0,0,11,29,22,17,9,15,6,0,8,9,8,6,5,5,0,5,8,10,9,9,8,7,5,0,9,12,11,9,8,10,5,0,6,7,0,0,0,0,0,5,12,26,22,17,11,14,7,0,8,11,9,9,7,10,5,0,10,15,16,12,8,12,6,0,11,20,21,19,10,16,5,0,9,16,16,13,9,11,5,0,12,23,20,17,11,16,5
628328.354281,939.509000,47022,0,8,8,8,5,0,5,5,5,13,29,22,17,9,15,5,0,8,7,8,6,0,6,5,5,8,10,9,9,7,9,5,0,9,12,11,9,8,9,5,5,6,5,5,0,0,0,0,0,12,26,22,17,11,14,5,0,10,11,10,8,8,9,5,0,9,13,13,12,9,12,5,0,11,20,21,19,12,16,6,0,10,16,14,13,8,11,6,0,12,24,20,17,10,15,6
628328.354298,939.509000,47023,0,8,9,7,5,0,5,0,6,13,29,22,17,9,15,7,0,8,10,8,7,5,6,0,0,8,11,9,9,8,9,5,5,9,12,10,9,7,9,5,0,6,6,0,0,0,0,0,6,12,26,22,17,10,16,6,5,9,11,9,8,8,11,6,5,9,16,15,12,9,14,6,0,9,22,21,18,10,16,6,0,11,16,14,13,8,11,6,0,12,24,20,17,9,15,5
628328.402311,939.557000,47024,0,8,9,5,5,5,6,0,6,13,29,22,17,9,14,5,0,9,10,9,5,0,5,0,5,8,11,9,7,7,8,5,0,10,12,11,8,8,9,6,0,7,5,0,0,0,0,0,5,11,26,21,17,9,15,8,0,9,11,10,9,8,11,5,0,9,16,14,12,10,13,5,0,10,21,21,18,10,16,5,0,10,16,13,13,9,11,5,0,12,24,20,17,10,14,6
628328.402393,939.557000,47025,0,7,8,6,5,0,5,0,5,13,29,22,17,10,16,5,0,8,9,7,6,5,5,0,0,8,10,9,9,7,8,5,0,9,12,10,9,9,10,5,0,6,5,0,0,0,0,0,5,11,26,21,16,9,14,7,0,8,11,10,8,7,11,5,0,10,14,13,12,9,13,6,0,10,21,21,18,11,15,6,0,10,16,16,13,8,13,6,0,14,24,20,17,10,14,6
628328.451566,939.606000,47026,5,7,8,8,5,0,5,0,5,13,29,22,17,9,15,7,0,8,9,6,5,0,6,0,0,7,12,9,8,8,8,5,0,9,11,10,9,6,10,5,0,5,6,0,0,0,0,0,5,11,26,21,16,9,14,5,0,9,11,9,9,8,10,5,0,10,16,13,12,8,13,6,0,11,20,21,18,10,15,7,0,11,16,15,13,10,11,5,0,13,24,20,17,11,13,5
628328.451636,939.606000,47027,0,7,8,6,6,5,6,0,5,13,29,21,17,10,15,5,0,8,9,7,5,5,5,0,5,8,11,10,9,8,8,0,0,8,13,10,8,9,9,5,0,6,5,0,0,0,5,0,6,11,26,20,16,10,16,6,0,9,11,9,9,7,11,6,0,10,15,16,12,10,13,5,0,11,20,21,18,10,17,8,0,10,16,15,13,9,11,5,5,13,24,20,17,10,13,6
628328.451647,939.606000,47028,0,7,8,7,5,5,6,0,0,13,29,21,17,10,15,5,5,8,9,8,6,5,5,0,5,8,11,9,9,8,9,5,0,8,13,11,9,8,9,5,0,8,5,0,0,0,0,0,5,11,27,20,16,10,13,6,0,8,11,10,9,8,11,5,5,9,15,15,12,8,13,6,0,10,22,21,20,11,17,6,0,10,16,15,16,9,11,6,0,13,25,20,17,11,15,6
628328.501204,939.656000,47029,0,8,9,5,5,5,6,0,5,12,29,21,17,10,15,6,0,8,10,7,7,5,6,5,5,8,10,9,9,7,8,5,5,9,12,11,9,8,10,6,0,6,5,5,0,0,0,0,0,11,27,22,16,9,15,8,0,9,11,9,9,7,10,5,0,10,15,14,12,9,13,6,0,10,21,22,19,10,17,5,0,11,16,14,13,10,13,6,5,13,24,20,17,10,15,5
628328.501236,939.656000,47030,5,7,8,8,6,5,5,0,5,12,29,21,17,10,15,8,0,7,9,8,7,5,6,0,0,8,11,9,9,8,8,5,5,8,12,11,9,8,9,6,0,7,5,0,5,0,0,0,5,11,26,21,16,10,14,5,0,9,11,10,8,8,10,5,5,10,15,16,12,9,13,5,0,11,21,22,18,11,17,5,5,10,16,14,13,9,12,7,0,11,24,20,17,10,15,5
628328.552454,939.707000,47031,5,7,8,6,5,5,5,5,5,12,29,22,17,10,15,6,0,8,8,5,6,0,7,0,6,8,11,10,9,7,9,5,0,8,12,11,9,9,10,5,0,6,5,0,0,0,0,0,5,13,26,21,16,10,16,7,5,8,11,9,8,8,10,5,5,10,15,16,12,9,13,6,0,11,21,21,18,11,17,6,0,11,16,14,13,9,12,6,0,14,24,19,17,10,15,6
628328.552645,939.708000,47032,0,8,7,7,5,5,5,0,5,12,29,22,17,9,15,7,0,7,9,7,6,0,7,0,5,8,11,10,9,7,9,0,5,9,12,10,10,8,9,5,0,5,6,0,0,0,0,0,0,11,26,21,16,10,14,7,0,9,11,9,9,7,10,5,0,9,15,13,12,9,13,6,0,11,21,21,18,11,17,6,0,10,16,16,13,10,12,6,0,13,23,19,17,10,15,6
628328.552681,939.708000,47033,0,7,8,7,5,0,5,0,5,12,29,22,17,10,15,7,5,8,9,7,6,6,7,0,5,7,11,10,8,7,9,5,0,8,12,10,9,8,9,6,0,6,5,0,0,0,0,0,6,11,26,21,18,10,16,6,5,9,11,10,9,8,11,5,0,9,15,15,12,9,13,6,0,11,21,21,18,11,17,5,0,10,16,15,13,10,12,6,0,13,24,19,17,10,15,7
628328.604612,939.759000,47034,0,8,9,8,5,0,5,0,6,12,29,22,17,10,15,8,5,8,9,8,5,0,6,0,5,8,11,10,9,7,9,5,0,9,12,11,9,7,9,6,0,6,6,0,0,0,0,0,5,13,26,22,18,10,14,7,0,9,13,9,9,8,10,5,0,9,15,14,12,9,13,6,0,11,21,21,18,10,17,5,0,10,16,15,13,9,12,6,0,11,24,21,17,10,15,6
628328.604651,939.759000,47035,5,8,9,8,6,0,5,0,6,12,29,22,17,10,15,6,5,8,9,7,6,0,6,0,5,8,11,10,9,8,8,5,0,9,12,11,10,8,10,5,0,6,5,0,0,0,0,0,6,13,26,22,17,10,16,6,5,9,11,10,9,9,10,5,5,11,15,14,12,9,13,6,0,11,21,21,18,11,16,6,0,10,16,14,13,10,12,5,5,11,23,21,17,11,14,5
628328.656969,939.811000,47036,0,7,9,6,5,0,7,0,5,12,29,22,17,10,15,6,5,9,9,7,6,5,6,0,5,8,11,9,8,8,8,5,5,9,12,10,10,9,9,5,5,7,5,0,0,0,0,0,5,12,26,22,16,9,16,6,0,8,11,9,9,8,12,5,0,9,15,14,12,9,13,6,0,11,21,21,18,10,16,6,0,10,16,14,13,9,12,5,0,13,23,21,17,10,14,6
628328.656987,939.812000,47037,0,8,8,7,5,0,5,0,5,12,29,22,17,10,15,6,0,8,9,8,5,6,5,0,5,8,11,10,9,7,8,5,0,9,12,10,10,8,10,5,0,5,6,0,0,0,0,0,5,12,26,21,16,9,15,7,5,9,11,10,8,6,11,5,0,10,15,16,12,10,12,5,0,11,21,21,18,11,16,6,0,10,16,16,13,10,12,5,0,13,23,20,17,11,14,5
628328.656997,939.812000,47038,0,8,8,6,0,0,5,0,0,12,29,21,17,9,15,5,0,8,9,7,5,5,5,0,0,8,9,10,9,7,9,5,5,10,12,11,9,8,9,5,0,6,5,0,0,0,0,0,0,12,26,21,16,10,15,6,5,8,11,10,9,8,9,5,0,10,15,13,12,9,12,6,0,10,20,21,18,11,16,7,0,10,16,15,13,9,12,6,5,13,23,20,17,10,16,6
628328.703870,939.858000,47039,0,7,8,5,5,5,6,0,0,12,29,21,15,9,15,5,0,8,9,7,6,0,6,0,0,8,11,9,8,7,8,0,0,9,12,11,10,8,8,5,0,6,5,0,0,0,0,0,5,12,26,21,16,9,15,8,0,9,10,10,8,8,11,5,0,10,15,16,12,10,12,6,0,10,22,21,18,11,18,5,0,9,16,15,13,9,12,6,5,13,23,20,17,10,16,6
628328.703893,939.858000,47040,0,8,9,6,5,6,6,0,5,14,29,22,17,10,15,6,0,8,10,8,7,5,6,0,0,7,11,9,9,7,9,5,5,9,12,10,10,8,8,0,0,6,7,0,0,0,0,0,5,12,26,21,16,10,15,7,0,10,10,9,9,7,10,0,5,9,15,15,12,8,12,6,0,10,21,20,18,10,17,6,0,10,16,15,13,9,11,6,5,12,23,20,17,8,16,6
628328.749429,939.904000,47041,0,7,8,8,6,0,5,0,0,12,28,21,16,9,15,5,0,8,8,7,6,5,5,0,5,8,11,10,9,7,8,5,0,8,12,10,9,7,8,6,5,6,6,0,0,0,0,0,5,12,26,20,16,10,14,6,5,10,10,10,9,8,10,5,0,9,13,14,11,8,12,6,0,11,21,20,18,11,17,8,0,10,16,15,13,8,13,6,5,12,23,20,17,10,15,6
628328.749472,939.904000,47042,0,8,7,6,5,5,5,0,5,11,28,21,16,10,15,6,0,8,10,8,5,5,5,0,5,8,11,10,8,7,8,0,5,9,12,10,9,6,8,0,0,5,5,0,0,0,0,0,6,12,25,22,16,8,14,6,0,8,9,9,8,8,10,6,5,9,15,14,14,9,14,6,0,11,20,20,18,11,17,6,0,9,18,14,13,10,13,7,0,12,23,20,17,10,15,7
628328.749532,939.904000,47043,0,8,9,6,5,5,7,0,7,13,29,21,16,10,15,5,0,9,9,6,7,5,5,0,6,7,10,10,8,8,9,0,5,8,12,11,9,8,11,6,0,7,6,0,0,0,0,0,5,12,26,21,16,11,16,6,0,10,11,9,9,8,10,6,0,9,15,14,13,9,13,6,0,11,20,22,18,11,17,6,0,10,17,14,13,9,13,6,5,12,23,20,17,10,15,5
628328.797808,939.952000,47044,5,8,9,5,5,0,6,0,5,13,29,21,16,10,15,5,0,7,9,7,6,6,6,0,5,9,13,9,9,7,9,0,5,8,12,11,9,8,9,5,0,5,8,0,0,0,0,0,5,12,26,21,16,9,15,6,5,8,11,9,10,8,12,5,0,9,17,16,12,10,13,6,0,11,20,21,18,10,16,6,0,11,16,16,13,8,13,5,5,12,23,20,17,11,15,5
628328.797835,939.952000,47045,0,8,9,8,5,0,5,0,5,13,29,21,18,10,14,6,5,8,9,8,6,5,6,5,0,8,11,9,9,8,9,5,5,9,12,11,10,9,9,6,0,7,5,0,0,0,5,0,5,12,26,21,16,10,15,6,0,10,11,10,9,9,12,5,5,9,16,15,12,9,13,7,0,11,20,21,18,11,16,5,0,9,16,16,13,10,12,6,0,12,23,20,17,10,14,5
628328.845880,940.000000,47046,0,7,8,8,6,0,6,0,0,12,29,22,16,8,14,6,0,9,10,8,5,5,5,0,5,8,11,9,9,8,8,0,0,10,12,11,10,8,9,5,0,8,5,0,0,0,0,0,5,12,26,21,16,11,15,6,5,10,11,10,8,6,11,5,5,9,16,14,12,8,13,6,0,11,20,21,18,11,16,5,0,10,16,13,13,9,11,5,5,12,23,20,17,10,14,6
628328.845914,940.001000,47047,0,7,8,6,5,0,6,0,5,12,29,22,18,9,14,7,5,9,9,6,6,0,6,0,0,7,10,9,8,7,8,5,0,9,12,11,11,8,9,6,0,6,5,0,0,0,0,0,5,12,26,21,16,10,15,6,0,9,11,9,9,6,11,5,0,9,16,14,12,8,13,6,0,10,20,21,18,11,16,5,0,9,16,16,13,9,11,6,0,12,23,20,17,10,17,5
628328.893221,940.047000,47048,5,8,8,7,6,5,5,0,5,12,32,22,17,10,16,7,0,8,10,6,7,5,6,0,0,8,12,9,8,7,8,5,0,10,12,11,9,8,10,5,0,6,5,0,0,0,0,0,5,12,26,21,16,9,14,5,5,8,10,8,8,7,10,8,0,10,15,14,12,9,12,5,5,12,22,21,18,11,16,6,0,10,16,15,13,8,13,6,0,12,24,20,17,10,16,6
628328.893304,940.048000,47049,0,8,9,6,6,0,5,0,0,14,29,21,17,9,15,6,5,7,10,8,6,5,6,0,5,7,11,10,8,8,10,5,5,9,12,10,9,7,9,6,0,5,6,0,0,0,0,0,6,12,26,21,16,10,14,5,0,8,11,10,9,7,11,7,0,10,15,14,12,8,12,5,0,12,22,20,18,11,16,8,0,10,16,14,13,9,12,5,5,12,25,20,17,10,15,5
628328.893340,940.048000,47050,5,7,9,8,5,5,5,5,5,13,29,21,17,9,15,6,6,9,9,8,6,6,6,0,5,8,11,10,8,7,9,5,5,9,11,11,10,6,9,6,0,6,5,0,0,0,0,0,5,12,26,21,16,9,16,7,0,9,9,10,9,8,11,5,5,11,15,14,12,10,14,7,5,11,21,20,18,11,18,6,0,10,16,14,13,9,11,6,0,12,23,20,17,10,15,6
628328.941315,940.095000,47051,0,8,9,6,5,5,5,0,5,13,29,21,17,10,15,5,0,8,10,8,8,5,6,0,5,8,11,10,10,7,8,5,0,10,11,11,9,9,10,5,0,7,0,0,0,0,0,0,5,11,26,21,16,10,14,7,0,8,11,10,8,7,11,5,0,9,15,13,12,8,14,6,0,10,21,22,18,10,16,7,0,10,16,16,13,9,11,6,5,12,23,20,17,11,14,5
628328.941337,940.096000,47052,5,6,8,7,5,0,5,0,5,13,32,21,17,9,15,7,0,9,9,7,5,5,8,0,5,8,11,9,9,8,9,0,0,8,11,11,9,8,9,5,0,6,5,0,0,0,0,0,5,11,26,21,18,10,16,6,6,10,11,10,9,6,10,5,0,9,15,13,12,9,13,6,0,11,21,21,18,12,16,6,0,10,16,15,13,9,11,5,0,12,23,20,17,10,14,6
628328.989595,940.144000,47053,0,8,9,7,5,0,6,0,5,13,29,21,17,9,15,5,0,8,9,7,6,0,6,5,6,8,11,9,8,8,8,0,5,9,11,10,10,8,10,5,5,7,5,0,0,0,0,0,5,11,26,20,17,10,15,6,0,9,11,10,9,8,10,5,5,10,15,13,12,8,13,6,0,11,21,21,18,10,16,7,0,10,16,14,13,9,11,6,0,12,23,20,17,10,14,6
628328.989622,940.144000,47054,0,8,8,6,6,5,5,0,5,13,29,21,17,10,15,7,0,7,9,7,6,5,5,0,5,8,11,9,9,8,9,5,0,8,11,10,9,7,9,6,0,8,5,0,0,0,0,0,5,11,26,22,17,11,15,8,0,9,9,9,9,8,11,5,5,9,15,15,11,8,13,5,0,11,21,21,18,10,16,5,0,11,16,14,13,9,13,5,5,12,23,20,17,10,16,5
628328.989633,940.145000,47055,5,7,8,5,5,5,6,0,5,13,29,22,17,10,15,7,0,8,9,7,8,5,7,0,5,8,11,10,9,7,9,5,0,10,13,12,9,8,10,6,0,5,5,0,0,0,5,0,5,11,26,21,17,9,14,7,0,10,11,9,8,8,11,5,5,9,15,14,11,10,13,6,0,11,21,21,18,11,16,8,0,10,16,16,13,8,12,6,5,12,23,20,17,10,15,5
628329.049866,940.204000,47056,0,8,8,6,5,0,0,0,6,13,29,22,17,9,15,6,5,8,9,8,6,5,7,0,5,9,11,9,9,7,9,0,0,9,13,11,10,8,8,6,5,6,5,0,0,0,5,0,6,11,26,21,17,10,14,7,0,10,11,9,9,8,10,5,5,9,15,14,11,9,13,6,0,11,20,21,18,11,16,5,0,11,16,16,13,9,12,6,0,12,24,20,17,11,14,7
628329.049893,940.205000,47057,0,8,8,6,5,5,5,0,0,12,29,22,17,10,15,6,0,8,9,7,6,5,6,0,5,8,11,10,9,8,9,5,0,9,13,11,10,8,10,5,0,6,5,0,0,0,0,0,6,11,26,21,17,10,14,6,0,9,11,9,10,8,10,7,0,8,15,16,13,10,13,6,0,11,20,21,20,11,16,5,0,11,16,14,13,10,12,6,5,12,23,20,17,10,16,7
628329.097688,940.252000,47058,0,7,9,7,5,5,5,5,5,12,29,21,17,10,15,6,0,8,8,6,6,5,5,0,0,8,11,9,8,8,8,5,0,9,13,11,9,8,9,6,5,5,8,0,0,0,0,0,6,13,27,21,17,11,16,7,0,9,10,10,9,9,11,5,0,9,15,14,13,10,13,6,5,11,20,21,19,11,16,6,0,9,16,14,13,10,12,6,5,12,24,20,17,9,15,6
628329.097716,940.253000,47059,5,7,8,8,6,0,5,0,5,12,30,21,17,10,15,7,0,8,9,7,5,5,6,0,5,8,11,9,8,8,9,5,0,8,12,10,9,7,10,6,0,6,5,0,0,0,0,0,6,13,27,21,17,11,16,7,5,9,11,9,9,8,11,0,5,9,15,14,13,9,13,5,0,11,22,21,19,11,16,6,5,9,18,16,13,8,12,6,0,12,24,20,17,9,15,6
628329.097726,940.253000,47060,0,7,9,6,6,5,5,5,0,12,29,21,17,9,15,7,0,8,9,7,7,5,6,0,0,9,10,10,9,7,8,6,0,9,12,11,9,9,10,6,0,6,5,0,0,0,0,0,5,13,26,21,17,10,15,8,5,8,11,9,8,7,10,5,0,9,15,16,13,9,13,5,0,11,21,21,18,11,16,7,0,11,17,13,13,9,12,5,5,12,24,20,17,11,15,6
628329.144783,940.299000,47061,0,6,9,6,6,5,5,0,0,12,29,22,17,9,15,7,0,7,9,8,6,5,5,0,0,8,11,10,8,8,8,5,6,8,12,11,10,7,9,6,0,6,6,0,0,0,0,0,5,12,26,21,17,11,15,6,0,9,11,10,9,7,12,5,0,9,15,14,11,9,13,6,0,11,21,21,18,11,16,5,0,9,16,15,13,8,11,6,5,12,23,20,17,9,13,7
628329.144809,940.299000,47062,0,6,9,8,0,0,7,5,5,12,29,21,17,10,15,6,0,8,8,6,6,6,5,0,0,9,11,10,9,6,9,5,5,9,12,10,10,8,9,6,0,8,5,0,0,0,5,0,6,12,26,21,17,10,15,5,0,9,11,9,9,7,10,5,0,8,15,14,11,8,13,6,0,11,21,21,18,11,16,7,0,11,16,15,13,9,13,6,5,12,23,20,17,11,13,6
628329.190991,940.345000,47063,0,8,8,6,0,5,5,0,5,12,29,21,17,9,14,6,5,8,9,7,5,5,6,0,5,8,11,9,9,8,9,5,0,10,12,10,9,7,9,5,0,6,5,0,0,0,0,0,5,11,26,21,17,10,15,8,0,9,11,9,9,7,11,6,0,10,15,13,11,9,13,6,0,10,21,21,18,11,16,5,5,10,16,15,13,7,12,5,0,12,23,20,17,10,15,8
628329.191015,940.346000,47064,0,7,9,6,5,5,6,0,5,12,29,21,17,9,14,7,5,8,9,6,6,0,6,0,5,8,11,9,8,7,8,5,0,9,12,10,9,8,9,6,5,7,0,0,0,0,0,0,5,11,26,21,17,9,15,7,5,10,11,8,9,7,11,0,5,10,15,13,13,9,13,6,0,11,21,21,18,11,18,7,0,10,16,15,13,9,12,6,5,14,24,20,17,11,15,6
628329.191025,940.346000,47065,0,7,9,6,5,5,6,0,5,12,30,21,17,9,16,6,0,7,8,8,7,5,7,0,5,6,11,9,8,7,8,0,0,10,12,10,9,8,9,5,0,6,5,0,0,0,0,0,5,11,27,21,16,10,15,6,5,8,11,9,9,8,11,5,5,10,15,15,12,9,13,6,0,10,21,21,20,11,17,5,0,10,16,14,13,9,12,5,0,13,24,20,17,10,15,6
628329.237438,940.392000,47066,0,7,9,6,5,0,5,0,5,12,29,24,17,10,16,7,0,8,9,8,6,5,6,0,5,9,11,9,8,8,8,5,5,9,12,10,10,8,10,5,5,6,6,0,0,0,0,0,5,11,27,21,16,10,14,6,0,9,10,9,8,7,10,5,5,9,15,14,12,9,13,6,0,12,21,21,19,11,17,6,0,9,16,16,15,9,12,8,5,13,24,20,17,11,15,8
628329.237467,940.392000,47067,0,8,9,8,6,5,5,0,0,12,29,22,17,9,16,7,0,8,9,6,6,5,6,0,5,8,11,8,9,8,8,5,5,9,12,11,9,7,9,5,0,5,6,0,0,0,0,0,5,11,27,21,16,10,14,6,5,8,11,9,9,7,10,5,5,9,15,16,14,8,13,7,0,11,21,21,19,11,16,8,0,12,16,16,15,9,11,5,0,11,24,20,17,10,15,6
628329.284557,940.439000,47068,0,8,8,7,5,5,0,0,6,12,29,22,17,10,16,6,5,9,10,8,7,0,5,0,5,8,10,9,9,6,9,0,5,9,12,11,10,8,9,7,0,5,6,0,0,0,0,0,5,13,27,21,18,10,14,7,5,9,13,10,9,7,11,6,5,9,15,16,14,9,13,6,0,11,21,21,19,11,16,5,0,10,16,16,13,9,13,6,5,13,24,20,17,11,13,7
628329.284626,940.439000,47069,0,7,8,6,5,0,6,0,5,12,30,22,17,11,16,8,5,9,9,7,6,0,6,0,6,8,11,9,8,8,9,0,5,8,12,11,9,8,10,5,0,7,5,0,0,0,0,0,0,12,26,21,17,10,14,7,0,9,10,8,9,8,10,5,0,10,15,16,12,8,13,6,0,11,21,21,19,11,16,6,5,10,16,15,13,10,12,6,0,12,24,20,17,10,13,5
628329.332108,940.486000,47070,0,6,9,6,5,5,5,0,5,12,29,22,17,10,16,6,0,10,9,7,8,5,5,5,5,7,11,10,9,7,9,5,5,9,12,11,10,8,9,6,5,5,5,5,0,0,0,0,5,12,26,21,17,10,13,5,0,9,12,9,8,8,11,5,5,9,15,15,12,9,13,5,5,11,21,21,19,10,16,6,0,9,16,14,13,10,12,6,5,14,24,20,17,11,16,8
