##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时35分54秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时36分24秒.535,5,47,48,48,48,42,24,6,5,20,20,20,22,19,16,5,4,5,6,5,5,5,4,5,6,6,6,5,6,6,5,5,6,995,945,1003,823,155,33,5,5,1107,1282,1364,1434,165,34,5,5,977,1012,1395,1438,175,35,5,6,1125,1258,1583,1465,169,33,6,5,1115,1411,1586,1413,167,34,6,4,683,881,817,680,152,34,6,6,86,88,90,89,73,27,5,6,78,79,79,79,63,25,5,30399.0,4.0,1586.0,316.66,96.0,1.5982049745344349,3.2151880264282227,6.99294376373291
14时36分24秒.635,6,47,47,48,48,42,24,4,5,20,20,20,20,19,16,5,6,4,5,5,5,5,5,5,5,6,6,5,6,6,6,5,5,995,944,1003,823,153,34,6,6,1108,1282,1365,1433,165,35,5,6,977,1012,1395,1438,175,35,5,5,1125,1257,1583,1465,169,34,5,5,1115,1412,1585,1413,166,34,5,5,685,881,817,680,151,34,6,5,86,88,90,89,74,27,5,5,78,79,79,80,62,26,5,30396.0,4.0,1585.0,316.62,96.0,1.598393293511961,3.2147979736328125,6.992663383483887
14时36分24秒.737,6,46,47,48,48,42,24,5,6,20,20,20,20,19,16,6,5,4,5,5,6,6,5,5,5,7,5,6,6,5,6,5,5,995,942,1003,823,153,34,5,4,1108,1283,1365,1433,165,34,5,5,977,1012,1395,1439,175,35,5,5,1125,1259,1583,1465,169,34,6,5,1115,1412,1585,1413,166,35,6,6,683,881,819,681,151,34,5,5,86,87,89,89,72,27,5,6,78,80,80,79,62,26,5,30398.0,4.0,1585.0,316.65,96.0,1.5985087128060085,3.2147979736328125,6.992663383483887
14时36分24秒.837,5,47,47,47,48,42,23,5,5,20,19,20,20,19,16,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,6,995,942,1003,823,154,34,5,5,1108,1284,1365,1434,165,34,5,5,977,1013,1395,1438,175,35,5,5,1125,1259,1583,1465,168,34,5,6,1115,1414,1586,1413,167,33,5,5,684,882,819,681,151,34,5,6,86,88,89,89,72,27,5,8,78,80,80,80,63,26,5,30401.0,5.0,1586.0,316.68,96.0,1.598842486468719,3.214022636413574,6.994687557220459
14时36分24秒.943,5,46,45,46,48,42,24,5,6,20,21,20,19,19,15,5,5,6,4,5,5,5,5,6,5,5,6,6,5,6,5,5,6,994,942,1002,823,154,33,5,5,1107,1283,1363,1434,165,34,5,5,976,1013,1395,1438,175,34,5,5,1124,1259,1583,1465,168,34,7,6,1113,1414,1586,1413,166,35,5,5,683,883,818,681,151,34,4,5,85,88,89,89,72,27,5,6,78,80,80,81,63,26,5,30387.0,4.0,1586.0,316.53,96.0,1.5990620096975225,3.214022636413574,6.994687557220459
14时36分25秒.038,6,46,47,46,47,42,24,6,6,22,20,20,19,19,17,5,5,4,4,6,5,5,5,5,5,5,5,6,6,5,5,5,5,995,942,1002,823,154,35,6,6,1107,1283,1364,1433,165,34,6,6,976,1014,1395,1438,176,34,6,5,1124,1259,1583,1466,170,34,6,5,1114,1413,1586,1412,168,35,6,5,683,883,818,681,152,34,8,5,86,88,89,89,73,27,5,4,80,80,80,81,63,26,5,30409.0,4.0,1586.0,316.76,96.0,1.5976602302855372,3.216498374938965,6.994327545166016
14时36分25秒.136,6,46,45,46,47,42,25,6,5,20,20,20,21,21,17,5,4,5,5,6,6,5,5,6,5,7,6,5,6,7,6,5,5,995,942,1004,823,154,34,6,5,1107,1283,1364,1432,166,34,6,5,976,1014,1396,1438,178,35,6,6,1126,1260,1585,1466,170,36,6,5,1116,1413,1587,1412,168,35,5,6,684,883,819,681,153,35,6,5,86,86,87,88,73,27,5,5,80,80,80,81,63,26,5,30429.0,4.0,1587.0,316.97,96.0,1.597127006291124,3.216498374938965,6.994327545166016
14时36分25秒.238,5,46,45,46,46,42,25,6,5,22,20,20,21,20,17,6,6,5,5,5,5,5,6,6,8,5,5,6,5,6,5,5,5,995,942,1004,823,154,34,5,5,1107,1284,1364,1431,167,36,5,5,977,1014,1396,1438,178,36,5,6,1126,1260,1585,1466,170,35,5,5,1116,1413,1587,1412,167,35,7,6,685,885,821,681,153,35,5,5,86,86,88,88,72,27,6,5,80,80,80,81,63,26,5,30434.0,5.0,1587.0,317.02,96.0,1.597083950956683,3.216402769088745,6.9938883781433105
14时36分25秒.337,5,46,45,46,46,42,25,5,5,21,20,20,21,20,17,5,5,6,5,5,5,6,5,5,5,6,6,5,6,5,6,5,5,997,943,1004,823,155,35,6,6,1107,1284,1364,1431,167,35,4,5,977,1014,1396,1438,178,36,5,5,1128,1260,1585,1465,172,35,5,5,1117,1413,1587,1412,168,35,6,5,685,885,821,681,153,35,5,5,86,88,88,88,72,28,5,6,80,81,80,81,63,26,5,30440.0,4.0,1587.0,317.08,96.0,1.5970172942217997,3.216402769088745,6.9938883781433105
14时36分25秒.434,5,45,45,46,46,42,24,5,5,21,20,20,20,20,17,4,5,5,5,4,5,5,5,5,5,6,6,7,6,5,5,5,5,997,944,1004,823,155,35,5,6,1107,1282,1364,1431,168,35,5,5,977,1014,1397,1439,178,36,5,6,1127,1260,1586,1465,171,35,5,5,1117,1413,1588,1412,168,35,5,5,685,885,820,681,153,35,6,4,85,87,88,88,72,28,5,6,80,80,80,81,63,26,6,30433.0,4.0,1588.0,317.01,96.0,1.5976636824953847,3.216402769088745,6.9938883781433105
14时36分25秒.535,5,45,46,46,46,41,24,6,6,21,20,20,20,20,17,5,5,5,4,5,4,5,6,5,5,7,5,5,7,6,5,5,6,997,944,1004,823,155,35,5,5,1109,1282,1364,1431,168,35,6,5,977,1014,1397,1439,178,36,5,5,1127,1259,1586,1465,171,35,6,5,1118,1413,1589,1412,168,35,7,6,685,885,819,681,153,35,5,5,83,86,88,88,72,28,5,5,80,80,80,81,63,25,5,30436.0,4.0,1589.0,317.04,96.0,1.5976128772540137,3.216454267501831,6.994217395782471
14时36分25秒.637,6,46,46,46,47,41,24,6,6,21,20,22,20,20,16,6,5,5,4,5,5,5,5,6,5,6,6,6,6,5,5,5,5,998,944,1004,823,155,35,6,6,1108,1282,1363,1430,168,36,6,5,977,1014,1397,1440,178,36,7,5,1127,1262,1588,1464,172,35,6,5,1117,1413,1589,1412,168,35,5,5,685,885,819,681,153,35,5,6,85,86,88,87,72,28,6,6,80,80,81,82,63,25,5,30451.0,4.0,1589.0,317.2,96.0,1.596744382564331,3.216454267501831,6.994217395782471
14时36分25秒.736,5,46,46,46,47,41,24,5,7,21,20,21,20,20,16,6,5,5,6,5,5,5,5,5,4,6,5,8,6,6,5,6,5,998,942,1004,823,156,35,5,7,1108,1282,1363,1430,168,36,6,5,977,1014,1397,1440,178,36,5,7,1127,1261,1588,1466,171,35,6,8,1117,1413,1589,1413,169,35,6,5,685,884,819,681,153,35,5,5,84,87,88,85,72,28,5,5,80,80,81,82,63,26,6,30453.0,4.0,1589.0,317.22,96.0,1.5966195851778484,3.216454267501831,6.994217395782471
14时36分25秒.835,6,47,47,48,47,41,24,5,4,21,22,21,20,20,16,5,5,5,5,5,4,5,4,6,5,6,6,5,5,6,6,4,5,998,942,1004,823,156,35,5,6,1108,1282,1364,1430,168,36,6,6,977,1014,1397,1440,178,36,5,7,1128,1262,1588,1466,170,35,5,6,1116,1413,1589,1413,169,35,8,5,684,884,818,681,153,34,6,6,84,87,87,86,72,28,6,5,79,81,81,82,63,27,5,30451.0,4.0,1589.0,317.2,96.0,1.596839627427188,3.2163312435150146,6.993809700012207
14时36分25秒.937,4,46,45,47,45,41,24,5,5,20,21,21,20,19,16,4,5,4,5,5,5,5,5,5,5,5,6,6,6,5,5,5,5,998,942,1003,823,155,34,5,6,1108,1282,1364,1430,168,35,5,6,977,1014,1398,1440,178,36,5,4,1128,1262,1588,1465,172,35,6,5,1116,1412,1589,1413,169,35,6,5,684,884,819,681,153,34,5,6,84,87,88,87,72,27,5,5,79,81,81,82,63,27,5,30431.0,4.0,1589.0,316.99,96.0,1.5981836817551562,3.2163312435150146,6.993809700012207
##数据结束
